,id,detail,gameweek,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,element,fixture,opponent_team
0,1,WOL (H) 2-0,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,2,20
1,622,AVL (A) 0-2,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,11,2
2,1250,BHA (H) 1-1,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,21,5
3,1898,TOT (A) 0-1,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,39,18
4,2557,MCI (A) 2-2,5,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,47,13
5,3218,LEI (H) 4-2,6,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,51,11
6,3882,SOU (H) 3-1,7,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,61,17
7,4548,BOU (A) 2-0,8,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,71,3
8,5215,LIV (H) 2-2,9,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,81,12
9,5885,NEW (A) 1-0,10,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,96,15
10,6559,CHE (A) 1-1,11,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,103,6
11,7237,NFO (H) 3-0,12,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,111,16
12,7921,WHU (A) 2-5,13,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,129,19
13,8611,MUN (H) 2-0,14,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,131,14
14,9304,FUL (A) 1-1,15,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,145,9
15,9934,EVE (H) 0-0,16,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,151,8
16,10635,CRY (A) 1-5,17,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,163,7
17,11336,IPS (H) 1-0,18,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,171,10
18,12041,BRE (A) 1-3,19,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,182,4
19,12750,BHA (A) 1-1,20,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,193,5
20,13461,TOT (H) 2-1,21,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,201,18
21,14185,AVL (H) 2-2,22,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,211,2
22,14914,WOL (A) 0-1,23,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,230,20
23,15650,MCI (H) 5-1,24,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,231,13
24,16460,LEI (A) 0-2,25,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,245,11
25,17296,WHU (H) 0-1,26,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,251,19
26,18059,NFO (A) 0-0,27,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,264,16
27,18823,MUN (A) 1-1,28,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,276,14
28,19592,CHE (H) 1-0,29,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,281,6
29,20215,FUL (H) 2-1,30,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,291,9
30,20986,EVE (A) 1-1,31,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,304,8
31,21758,BRE (H) 1-1,32,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,311,4
32,22605,IPS (A) 0-4,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,326,10
33,22606,CRY (H) 2-2,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,331,7
34,24164,BOU (H) 1-2,35,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,341,3
35,24945,LIV (A) 2-2,36,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,354,12
36,25726,NEW (H) 1-0,37,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,361,15
37,26507,SOU (A) 1-2,38,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,1,378,17
38,2,WOL (H) 2-0,1,0,0,1,0,0.8,0,0,0.1,0.2,5,0,0,0,0,0,0.0,1,0,0.00,0.00,0.00,0.15,0,2,2,20
39,623,AVL (A) 0-2,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,11,2
40,1251,BHA (H) 1-1,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,21,5
41,1899,TOT (A) 0-1,4,0,0,1,0,0.0,0,0,0.0,0.0,10,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.13,1,2,39,18
42,2558,MCI (A) 2-2,5,0,0,3,0,0.0,1,0,1.0,10.0,3,0,0,0,0,0,0.0,1,0,0.00,0.00,0.00,0.69,0,2,47,13
43,3219,LEI (H) 4-2,6,0,0,4,0,0.0,0,0,1.9,2.0,1,0,0,0,0,0,17.0,0,0,0.11,0.00,0.11,0.00,1,2,51,11
44,3883,SOU (H) 3-1,7,0,0,9,0,31.5,1,0,4.9,1.8,59,0,0,0,0,0,16.0,0,1,0.38,0.06,0.44,0.32,1,2,61,17
45,4549,BOU (A) 2-0,8,0,0,8,0,0.4,0,0,0.7,1.0,10,0,0,0,0,0,6.0,0,0,0.00,0.00,0.00,0.00,1,2,71,3
46,5216,LIV (H) 2-2,9,0,0,1,0,0.3,0,0,2.3,2.0,5,0,0,0,0,0,21.0,1,0,0.18,0.00,0.18,0.00,0,2,81,12
47,5886,NEW (A) 1-0,10,0,0,0,0,2.2,0,0,0.6,0.0,19,0,0,0,0,0,4.0,0,0,0.00,0.01,0.01,0.04,1,2,96,15
48,6560,CHE (A) 1-1,11,0,0,1,0,1.0,0,0,0.2,0.8,9,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.04,1,2,103,6
49,7238,NFO (H) 3-0,12,0,0,1,1,26.7,0,0,4.5,6.6,90,0,0,0,0,0,12.0,1,1,0.15,0.05,0.20,0.33,1,2,111,16
50,7922,WHU (A) 2-5,13,0,0,2,0,0.7,0,0,0.7,0.0,16,0,0,0,0,0,6.0,0,0,0.05,0.00,0.05,0.74,1,2,129,19
51,8612,MUN (H) 2-0,14,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,131,14
52,9305,FUL (A) 1-1,15,0,0,5,0,0.0,0,0,0.2,2.2,16,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,1,2,145,9
53,9935,EVE (H) 0-0,16,0,0,0,0,0.9,0,0,1.2,0.0,21,0,0,0,0,0,13.0,0,0,0.15,0.02,0.17,0.00,1,2,151,8
54,10636,CRY (A) 1-5,17,1,3,68,0,3.3,1,2,14.0,74.6,85,0,0,0,0,0,62.0,0,1,0.82,0.01,0.83,1.55,16,2,163,7
55,11337,IPS (H) 1-0,18,0,0,4,1,17.8,0,0,2.7,7.4,71,0,0,0,0,0,2.0,0,1,0.00,0.10,0.10,0.02,2,2,171,10
56,12042,BRE (A) 1-3,19,1,3,43,0,6.8,1,1,10.7,38.2,90,0,0,0,0,0,62.0,0,1,0.75,0.14,0.89,0.29,12,2,182,4
57,12751,BHA (A) 1-1,20,0,0,1,0,27.1,1,0,6.9,7.6,90,0,0,0,0,0,34.0,0,1,0.46,0.13,0.59,1.52,2,2,193,5
58,13462,TOT (H) 2-1,21,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,201,18
59,14186,AVL (H) 2-2,22,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,211,2
60,14915,WOL (A) 0-1,23,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,230,20
61,15651,MCI (H) 5-1,24,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,231,13
62,16461,LEI (A) 0-2,25,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,245,11
63,17297,WHU (H) 0-1,26,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,251,19
64,18060,NFO (A) 0-0,27,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,264,16
65,18824,MUN (A) 1-1,28,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,276,14
66,19593,CHE (H) 1-0,29,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,281,6
67,20216,FUL (H) 2-1,30,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,291,9
68,20987,EVE (A) 1-1,31,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,304,8
69,21759,BRE (H) 1-1,32,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,311,4
70,22607,IPS (A) 0-4,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,326,10
71,22608,CRY (H) 2-2,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,331,7
72,24165,BOU (H) 1-2,35,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,341,3
73,24946,LIV (A) 2-2,36,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,354,12
74,25727,NEW (H) 1-0,37,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,361,15
75,26508,SOU (A) 1-2,38,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,2,378,17
76,3,WOL (H) 2-0,1,0,0,22,1,1.4,0,0,2.3,13.8,90,0,0,0,0,0,8.0,0,1,0.12,0.02,0.14,0.47,6,3,2,20
77,624,AVL (A) 0-2,2,0,1,25,1,1.9,0,0,2.3,21.4,90,0,0,0,0,0,0.0,1,1,0.00,0.02,0.02,1.28,6,3,11,2
78,1252,BHA (H) 1-1,3,0,0,17,0,20.8,1,0,5.1,20.8,90,0,0,0,0,0,9.0,0,1,0.12,0.01,0.13,1.83,2,3,21,5
79,1900,TOT (A) 0-1,4,0,3,40,1,0.7,0,1,9.4,58.0,90,0,0,0,0,0,35.0,0,1,0.27,0.00,0.27,0.74,15,3,39,18
80,2559,MCI (A) 2-2,5,0,0,15,0,0.8,2,1,9.7,56.6,90,0,0,0,0,0,40.0,0,1,0.49,0.01,0.50,2.16,7,3,47,13
81,3220,LEI (H) 4-2,6,0,0,7,0,7.3,2,0,8.4,19.6,90,0,0,0,0,0,57.0,0,1,0.27,0.05,0.32,0.32,1,3,51,11
82,3884,SOU (H) 3-1,7,0,0,5,0,3.7,1,0,2.4,4.6,90,0,0,0,0,0,16.0,0,1,0.20,0.04,0.24,0.65,2,3,61,17
83,4550,BOU (A) 2-0,8,0,0,5,0,1.1,2,0,2.8,21.6,90,0,0,0,0,0,5.0,0,1,0.02,0.00,0.02,1.82,1,3,71,3
84,5217,LIV (H) 2-2,9,0,0,7,0,0.7,1,0,0.5,4.4,53,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,0.39,1,3,81,12
85,5887,NEW (A) 1-0,10,0,0,9,0,14.3,1,0,3.4,17.6,90,0,0,0,0,0,2.0,0,1,0.00,0.10,0.10,0.53,2,3,96,15
86,6561,CHE (A) 1-1,11,0,0,14,0,12.0,1,0,3.8,21.6,90,0,0,0,0,0,4.0,0,1,0.00,0.23,0.23,1.28,2,3,103,6
87,7239,NFO (H) 3-0,12,0,0,24,1,2.8,0,0,1.8,11.2,90,0,0,0,0,0,4.0,0,1,0.07,0.02,0.09,0.33,6,3,111,16
88,7923,WHU (A) 2-5,13,1,0,20,0,0.7,2,1,7.8,42.2,45,0,0,0,0,0,35.0,0,1,0.20,0.00,0.20,0.70,9,3,129,19
89,8613,MUN (H) 2-0,14,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,131,14
90,9306,FUL (A) 1-1,15,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,145,9
91,9936,EVE (H) 0-0,16,0,3,34,1,16.5,0,0,5.1,26.6,90,0,0,0,0,0,8.0,0,1,0.00,0.04,0.04,0.09,9,3,151,8
92,10637,CRY (A) 1-5,17,1,0,13,0,10.9,1,0,5.0,22.2,90,0,0,0,0,0,17.0,1,1,0.39,0.01,0.40,1.59,4,3,163,7
93,11338,IPS (H) 1-0,18,0,0,21,1,17.3,0,0,5.0,21.4,90,0,0,0,0,0,11.0,0,1,0.27,0.05,0.32,0.16,6,3,171,10
94,12043,BRE (A) 1-3,19,0,0,12,0,17.1,1,0,3.6,18.8,90,0,0,0,0,0,0.0,0,1,0.00,0.31,0.31,0.29,2,3,182,4
95,12752,BHA (A) 1-1,20,0,0,9,0,2.2,1,0,1.2,10.2,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,1.52,2,3,193,5
96,13463,TOT (H) 2-1,21,0,0,6,0,1.7,1,0,2.9,21.8,90,0,0,0,0,0,5.0,1,1,0.03,0.01,0.04,0.78,1,3,201,18
97,14187,AVL (H) 2-2,22,0,0,10,0,22.6,2,0,5.5,28.0,90,0,0,0,0,0,4.0,0,1,0.00,0.07,0.07,1.04,1,3,211,2
98,14916,WOL (A) 0-1,23,0,1,27,1,11.3,0,0,3.7,18.8,90,0,0,0,0,0,7.0,0,1,0.06,0.01,0.07,0.74,7,3,230,20
99,15652,MCI (H) 5-1,24,0,0,11,0,3.0,1,0,2.3,15.2,90,0,0,0,0,0,5.0,0,1,0.05,0.02,0.07,0.81,2,3,231,13
100,16462,LEI (A) 0-2,25,0,0,29,1,13.1,0,0,3.4,18.4,90,0,0,0,0,0,2.0,0,1,0.00,0.04,0.04,0.22,6,3,245,11
101,17298,WHU (H) 0-1,26,0,0,9,0,5.0,1,0,2.8,9.8,90,0,0,0,0,0,13.0,0,1,0.14,0.09,0.23,1.07,2,3,251,19
102,18061,NFO (A) 0-0,27,0,1,27,1,4.8,0,0,2.6,21.2,90,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,0.40,7,3,264,16
103,18825,MUN (A) 1-1,28,0,0,13,0,14.0,1,0,3.4,20.0,90,0,0,0,0,0,0.0,0,1,0.00,0.03,0.03,1.52,2,3,276,14
104,19594,CHE (H) 1-0,29,0,0,25,1,0.9,0,0,1.8,17.2,90,0,0,0,0,0,0.0,1,1,0.00,0.01,0.01,0.36,5,3,281,6
105,20217,FUL (H) 2-1,30,0,0,3,0,0.2,0,0,0.2,1.6,15,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,0.00,1,3,291,9
106,20988,EVE (A) 1-1,31,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,304,8
107,21760,BRE (H) 1-1,32,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,311,4
108,22609,IPS (A) 0-4,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,326,10
109,22610,CRY (H) 2-2,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,331,7
110,24166,BOU (H) 1-2,35,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,341,3
111,24947,LIV (A) 2-2,36,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,354,12
112,25728,NEW (H) 1-0,37,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,361,15
113,26509,SOU (A) 1-2,38,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,3,378,17
114,4,WOL (H) 2-0,1,1,3,48,1,24.1,0,1,12.5,54.8,90,0,0,0,0,0,46.0,0,1,0.45,0.04,0.49,0.47,12,4,2,20
115,625,AVL (A) 0-2,2,0,0,-2,1,6.1,0,0,2.0,0.0,90,0,0,0,0,0,15.0,0,1,0.21,0.03,0.24,1.28,2,4,11,2
116,1253,BHA (H) 1-1,3,0,2,34,0,24.8,1,1,10.2,47.0,90,0,0,0,0,0,30.0,0,1,0.77,0.05,0.82,1.83,8,4,21,5
117,1901,TOT (A) 0-1,4,0,0,9,1,5.4,0,0,6.1,19.2,90,0,0,0,0,0,36.0,0,1,0.14,0.00,0.14,0.74,2,4,39,18
118,2560,MCI (A) 2-2,5,0,0,8,0,0.0,2,0,3.2,15.0,90,0,0,0,0,0,17.0,0,1,0.06,0.00,0.06,2.16,2,4,47,13
119,3221,LEI (H) 4-2,6,0,0,25,0,8.5,2,1,14.4,35.6,90,0,0,0,0,0,100.0,0,1,1.89,0.04,1.93,0.32,6,4,51,11
120,3885,SOU (H) 3-1,7,0,2,34,0,14.9,1,1,13.5,37.6,90,0,0,0,0,0,82.0,0,1,0.77,0.04,0.81,0.65,8,4,61,17
121,4551,BOU (A) 2-0,8,0,0,4,0,3.3,2,0,1.7,3.6,90,0,0,0,0,0,10.0,0,1,0.04,0.02,0.06,1.82,2,4,71,3
122,5218,LIV (H) 2-2,9,0,0,3,0,25.3,2,0,4.7,4.4,90,0,0,0,0,0,17.0,0,1,0.17,0.47,0.64,0.85,2,4,81,12
123,5888,NEW (A) 1-0,10,0,0,4,0,11.8,1,0,2.1,5.6,90,0,0,0,0,0,4.0,1,1,0.00,0.42,0.42,0.53,1,4,96,15
124,6562,CHE (A) 1-1,11,0,0,2,0,13.2,1,0,2.7,12.0,90,0,0,0,0,0,2.0,1,1,0.00,0.01,0.01,1.28,1,4,103,6
125,7240,NFO (H) 3-0,12,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,111,16
126,7924,WHU (A) 2-5,13,0,0,28,0,4.7,2,1,6.0,31.4,90,0,0,0,0,0,24.0,0,1,0.66,0.01,0.67,1.54,6,4,129,19
127,8614,MUN (H) 2-0,14,0,0,2,1,3.1,0,0,4.3,4.8,90,0,0,0,0,0,35.0,0,1,0.25,0.02,0.27,0.22,2,4,131,14
128,9307,FUL (A) 1-1,15,1,0,9,0,14.8,1,0,4.4,9.8,73,0,0,0,0,0,19.0,0,1,0.34,0.01,0.35,0.16,5,4,145,9
129,9937,EVE (H) 0-0,16,0,0,8,1,26.0,0,0,5.6,7.0,90,0,0,0,0,0,23.0,0,1,0.06,0.09,0.15,0.09,2,4,151,8
130,10638,CRY (A) 1-5,17,0,1,34,0,13.2,1,1,9.3,42.4,57,0,0,0,0,0,37.0,0,1,0.88,0.01,0.89,1.53,6,4,163,7
131,11339,IPS (H) 1-0,18,0,2,33,1,21.0,0,1,12.5,42.0,90,0,0,0,0,0,62.0,1,1,1.08,0.08,1.16,0.16,7,4,171,10
132,12044,BRE (A) 1-3,19,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,182,4
133,12753,BHA (A) 1-1,20,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,193,5
134,13464,TOT (H) 2-1,21,0,0,-8,0,3.3,1,0,5.0,0.0,90,0,0,0,0,0,47.0,1,1,0.40,0.01,0.41,0.78,1,4,201,18
135,14188,AVL (H) 2-2,22,0,1,27,0,17.4,2,1,7.4,32.2,90,0,0,0,0,0,24.0,0,1,0.20,0.03,0.23,1.04,7,4,211,2
136,14917,WOL (A) 0-1,23,0,0,-6,1,1.4,0,0,4.5,7.4,90,0,0,0,0,0,36.0,0,1,0.53,0.00,0.53,0.74,2,4,230,20
137,15653,MCI (H) 5-1,24,1,3,44,0,14.7,1,1,10.5,55.4,89,0,0,0,0,0,35.0,0,1,0.49,0.25,0.74,0.81,12,4,231,13
138,16463,LEI (A) 0-2,25,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,245,11
139,17299,WHU (H) 0-1,26,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,251,19
140,18062,NFO (A) 0-0,27,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,264,16
141,18826,MUN (A) 1-1,28,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,276,14
142,19595,CHE (H) 1-0,29,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,281,6
143,20218,FUL (H) 2-1,30,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,291,9
144,20989,EVE (A) 1-1,31,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,304,8
145,21761,BRE (H) 1-1,32,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,311,4
146,22611,IPS (A) 0-4,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,326,10
147,22612,CRY (H) 2-2,33,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,331,7
148,24167,BOU (H) 1-2,35,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,341,3
149,24948,LIV (A) 2-2,36,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,4,354,12
150,25729,NEW (H) 1-0,37,0,0,0,0,0.1,0,0,0.2,0.2,14,0,0,0,0,0,2.0,1,0,0.00,0.01,0.01,0.32,0,4,361,15
151,26510,SOU (A) 1-2,38,0,0,3,0,11.9,0,0,2.0,0.2,19,0,0,0,0,0,8.0,0,0,0.14,0.01,0.15,0.00,1,4,378,17
152,5,WOL (H) 2-0,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,2,20
153,626,AVL (A) 0-2,2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,11,2
154,1254,BHA (H) 1-1,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,21,5
155,1902,TOT (A) 0-1,4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,39,18
156,2561,MCI (A) 2-2,5,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,47,13
157,3222,LEI (H) 4-2,6,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,51,11
158,3886,SOU (H) 3-1,7,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,61,17
159,4552,BOU (A) 2-0,8,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,71,3
160,5219,LIV (H) 2-2,9,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,5,81,12
